ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,LATITUDE,LONGITUDE
T20230010393,2023-05-03,21:10:00,-37.790489,145.122722
T20230010334,2023-05-03,12:25:00,-37.7703,144.794302
T20230010353,2023-05-03,14:01:00,-36.468089,145.388853
T20230010387,2023-05-03,19:15:00,-37.662856,144.440546
T20230010472,2023-05-04,16:32:00,-37.823994,145.217275
T20230010473,2023-05-04,17:00:00,-37.747283,144.837764
T20230010474,2023-05-04,18:30:00,-37.846855,145.040751
T20230010476,2023-05-04,17:45:00,-37.9878,145.244007
T20230010477,2023-05-04,09:30:00,-37.800767,145.062525
T20230010481,2023-05-04,18:15:00,-37.814789,144.945729
T20230010482,2023-05-04,17:30:00,-37.808358,144.979043
T20230010905,2023-05-04,14:29:00,-37.894661,144.671693
T20230010733,2023-05-04,19:05:00,-37.628799,143.960753
T20230012812,2023-05-04,08:00:00,-37.630648,145.004166
T20230010489,2023-05-04,20:15:00,-37.591926,144.910387
T20230010998,2023-05-04,09:10:00,-37.87213,145.110925
T20230014740,2023-05-04,14:45:00,-37.719751,144.884526
T20230014404,2023-05-04,19:10:00,-37.993208,145.165307
T20230010418,2023-05-04,08:03:00,-37.95421,145.150555
T20230010407,2023-05-04,06:19:00,-38.026249,145.306627
T20230012501,2023-05-04,17:15:00,-37.781983,144.971614
T20230010413,2023-05-04,08:37:00,-37.947632,145.059024
T20230010414,2023-05-04,06:40:00,-37.811558,145.115996
T20230010419,2023-05-04,07:00:00,-38.044139,145.139599
T20230010421,2023-05-04,10:00:00,-38.182323,144.344098
T20230010422,2023-05-04,06:40:00,-38.222825,144.325529
T20230010423,2023-05-04,09:00:00,-37.869775,144.99009
T20230010427,2023-05-04,07:50:00,-36.324417,145.412275
T20230010431,2023-05-04,08:50:00,-37.635796,145.008027
T20230010434,2023-05-04,06:15:00,-37.902961,145.032644
T20230010435,2023-05-04,12:30:00,-37.883888,144.997903
T20230010439,2023-05-04,07:26:00,-37.763435,145.166675
T20230011568,2023-05-04,06:55:00,-37.775692,144.948794
T20230010484,2023-05-04,20:33:00,-37.866627,144.986215
T20230010446,2023-05-04,10:30:00,-38.020407,145.204389
T20230010448,2023-05-04,14:50:00,-37.894669,144.671639
T20230010452,2023-05-04,15:40:00,-38.230046,143.97699
T20230010490,2023-05-04,21:37:00,-38.055343,145.243932
T20230010492,2023-05-04,16:00:00,-37.862016,145.169227
T20230010493,2023-05-04,04:40:00,-37.798879,144.770888
T20230010460,2023-05-04,12:24:00,-37.648516,144.994706
T20230010494,2023-05-04,16:57:00,-35.966183,145.616871
T20230010495,2023-05-04,04:50:00,-36.377457,146.325462
T20230010497,2023-05-04,22:39:00,-38.165454,145.101648
T20230010485,2023-05-04,20:43:00,-37.827001,144.848415
T20230012949,2023-05-04,17:10:00,-38.244474,145.037523
T20230010841,2023-05-04,15:00:00,-37.689638,144.958006
T20240000535,2023-05-04,12:15:00,-37.855616,144.997925
T20230010576,2023-05-04,09:00:00,-37.723224,144.891752
T20230010486,2023-05-04,17:55:00,-38.233239,146.438133
T20230011523,2023-05-04,10:40:00,-37.879597,144.704072
T20230010461,2023-05-04,12:23:00,-37.520726,145.02745
T20230010487,2023-05-04,14:53:00,-37.693969,144.912249
T20230010462,2023-05-04,15:50:00,-37.756272,145.066592
T20230010470,2023-05-04,13:00:00,-37.838582,145.032468
T20230010471,2023-05-04,17:41:00,-37.582952,143.807843
T20230010761,2023-05-05,13:30:00,-37.684912,144.917342
T20230010569,2023-05-05,16:30:00,-37.779972,145.088548
T20230011542,2023-05-05,18:00:00,-37.813719,144.891412
T20230011682,2023-05-05,06:25:00,-37.610115,144.984188
T20230010568,2023-05-05,17:42:00,-37.92709,144.704056
T20230010774,2023-05-05,18:00:00,-37.924272,145.17831
T20230010618,2023-05-05,16:45:00,-37.932021,145.188039
T20230011679,2023-05-05,15:30:00,-37.458296,145.324772
T20230010544,2023-05-05,13:25:00,-38.214166,144.100135
T20230010545,2023-05-05,14:30:00,-37.833232,147.603012
T20230010567,2023-05-05,15:36:00,-37.79894,144.856742
T20230010614,2023-05-05,10:15:00,-38.027818,145.366375
T20230010614,2023-05-05,10:15:00,-38.027818,145.366375
T20230010554,2023-05-05,15:35:00,-37.742611,144.700888
T20230010513,2023-05-05,09:30:00,-36.109491,146.899381
T20230010556,2023-05-05,17:54:00,-38.193666,144.342787
T20230010557,2023-05-05,16:00:00,-37.840217,145.426136
T20230010560,2023-05-05,18:15:00,-38.017133,144.404034
T20230011028,2023-05-05,22:00:00,-37.866882,145.092704
T20230010566,2023-05-05,18:09:00,-37.794085,145.079057
T20230010713,2023-05-05,19:25:00,-38.061778,145.455334
T20230010713,2023-05-05,19:25:00,-38.061778,145.455334
T20230010626,2023-05-05,15:30:00,-37.815513,144.977358
T20230010586,2023-05-05,21:47:00,-37.982213,145.071577
T20230010581,2023-05-05,17:50:00,-37.024348,143.420032
T20230010579,2023-05-05,19:55:00,-36.102153,146.826986
T20230010510,2023-05-05,08:20:00,-37.898237,145.294615
T20230010511,2023-05-05,08:30:00,-36.364804,145.390918
T20230010564,2023-05-05,18:10:00,-38.155569,144.365412
T20230010578,2023-05-05,18:38:00,-37.809904,144.947032
T20230010521,2023-05-05,08:20:00,-37.639074,145.164829
T20230010522,2023-05-05,09:12:00,-37.65206,144.989972
T20230010573,2023-05-05,14:25:00,-37.784336,144.969735
T20230010541,2023-05-05,11:29:00,-38.375265,146.17778
T20230012225,2023-05-05,08:15:00,-37.737375,144.963044
T20230011356,2023-05-05,13:15:00,-37.896125,144.716862
T20230011356,2023-05-05,13:15:00,-37.896125,144.716862
T20230010651,2023-05-06,19:00:00,-37.810091,144.996026
T20230010621,2023-05-06,10:20:00,-37.83458,144.987298
T20230011865,2023-05-06,12:00:00,-36.757123,147.021849
T20230010616,2023-05-06,09:20:00,-37.819031,145.213358
T20230010650,2023-05-06,20:19:00,-37.732969,145.137239
T20230010613,2023-05-06,10:00:00,-36.651015,146.011976
T20230010610,2023-05-06,06:20:00,-37.903885,145.163742
T20230010607,2023-05-06,06:50:00,-37.819613,144.960017
T20230010607,2023-05-06,06:50:00,-37.819613,144.960017
T20230010605,2023-05-06,07:30:00,-37.905827,145.054546
T20230010601,2023-05-06,00:23:00,-37.521196,144.801084
T20230010598,2023-05-06,01:05:00,-38.006038,145.227992
T20230010597,2023-05-06,00:13:00,-37.990486,145.029165
T20230010596,2023-05-06,01:07:00,-37.781819,144.970131
T20230010612,2023-05-06,08:56:00,-37.753097,144.976194
T20230010648,2023-05-06,18:53:00,-38.353503,145.19441
T20230010646,2023-05-06,15:10:00,-37.744947,144.740128
T20230010640,2023-05-06,14:25:00,-37.654304,142.320416
T20230010638,2023-05-06,15:55:00,-37.978545,145.25887
T20230010653,2023-05-06,21:35:00,-38.220101,145.03978
T20230010654,2023-05-06,18:42:00,-37.81136,144.973046
T20230010654,2023-05-06,18:42:00,-37.81136,144.973046
T20230010655,2023-05-06,21:40:00,-37.804039,144.958469
T20230010850,2023-05-06,17:00:00,-36.821114,146.148103
T20230010632,2023-05-06,13:45:00,-37.741651,144.96241
T20230010656,2023-05-06,23:10:00,-37.875975,145.048174
T20230010630,2023-05-06,13:40:00,-37.884249,145.281866
T20230010685,2023-05-06,18:00:00,-37.835981,145.042548
T20230010663,2023-05-06,23:05:00,-37.720601,144.725656
T20230015966,2023-05-06,14:00:00,-37.725475,144.781362
T20230010623,2023-05-06,11:25:00,-38.195794,145.160736
T20230010665,2023-05-06,23:00:00,-36.258257,147.086991
T20230010669,2023-05-06,23:39:00,-36.600585,145.860362
T20230010628,2023-05-06,12:05:00,-37.878097,145.065666
T20230010946,2023-05-06,10:40:00,-38.224526,145.168609
T20230010629,2023-05-06,10:25:00,-37.829906,147.90022
T20230010675,2023-05-06,16:14:00,-38.432772,145.497182
T20230010677,2023-05-06,13:45:00,-37.687159,144.697173
T20230010699,2023-05-06,11:40:00,-37.799929,145.030166
T20230010681,2023-05-06,13:15:00,-38.210775,146.070463
T20230011438,2023-05-06,10:43:00,-37.650499,145.081071
T20230010652,2023-05-06,19:25:00,-37.874638,144.664551
T20230012478,2023-05-06,21:00:00,-37.619542,144.927163
T20230010762,2023-05-06,09:30:00,-37.955855,146.406318
T20230010704,2023-05-07,14:45:00,-36.974496,147.1326
T20230010698,2023-05-07,15:09:00,-38.454429,145.594554
T20230010697,2023-05-07,15:30:00,-37.752832,145.006391
T20230010695,2023-05-07,14:30:00,-37.835466,145.287199
T20230010863,2023-05-07,10:30:00,-37.300908,146.093482
T20230010706,2023-05-07,18:15:00,-37.815895,144.974772
T20230010670,2023-05-07,08:16:00,-37.656112,145.079942
T20230010673,2023-05-07,08:40:00,-38.238915,145.065911
T20230012714,2023-05-07,15:00:00,-37.343666,145.907803
T20230011665,2023-05-07,17:30:00,-36.537419,146.622811
T20230010707,2023-05-07,17:37:00,-37.954069,144.70655
T20230010834,2023-05-07,14:00:00,-36.942258,145.894787
T20230010819,2023-05-07,22:06:00,-37.665877,144.405513
T20230021031,2023-05-07,05:07:00,-37.882867,145.090238
T20230010676,2023-05-07,07:59:00,-37.624441,144.653191
T20230010789,2023-05-07,18:25:00,-38.473915,145.954448
T20230012261,2023-05-07,11:00:00,-37.809517,144.991386
T20230010694,2023-05-07,13:53:00,-38.038907,143.47746
T20230011013,2023-05-07,11:30:00,-37.737613,144.905789
T20230010680,2023-05-07,10:30:00,-37.396982,145.027161
T20230011070,2023-05-07,22:07:00,-37.832542,145.21814
T20230011785,2023-05-07,11:00:00,-37.541565,143.860052
T20230010715,2023-05-07,21:05:00,-37.607753,144.318527
T20230010716,2023-05-07,20:30:00,-37.785494,144.875428
T20230010702,2023-05-07,16:40:00,-37.624394,143.776426
T20230010920,2023-05-07,14:15:00,-37.802623,144.983639
T20230011477,2023-05-07,19:27:00,-37.686155,145.067629
T20230010721,2023-05-07,23:35:00,-37.851108,145.140167
T20230010862,2023-05-07,19:00:00,-37.80141,144.983849
T20230012601,2023-05-07,14:15:00,-37.78672,145.275271
T20230012248,2023-05-07,15:40:00,-37.79294,144.95904
T20230010679,2023-05-07,09:40:00,-35.056052,143.310528
T20230023392,2023-05-08,12:30:00,-37.732785,144.749249
T20230023716,2023-05-08,13:13:00,-37.89384,144.680481
T20230023771,2023-05-08,18:17:00,-37.716923,145.009269
T20230011434,2023-05-08,16:54:00,-37.574873,143.840252
T20230010845,2023-05-08,19:20:00,-37.85031,144.704406
T20230010813,2023-05-08,21:45:00,-37.714972,144.936911
T20230010812,2023-05-08,19:49:00,-38.191507,146.721743
T20230010808,2023-05-08,19:30:00,-37.834489,145.085312
T20230010806,2023-05-08,15:54:00,-37.698217,145.091396
T20230010729,2023-05-08,07:15:00,-35.370477,143.543756
T20230010730,2023-05-08,06:30:00,-37.60344,143.823096
T20230010731,2023-05-08,07:00:00,-37.924761,145.121199
T20230010737,2023-05-08,09:10:00,-38.151654,145.152988
T20230010740,2023-05-08,09:44:00,-36.419079,145.186599
T20230010743,2023-05-08,08:25:00,-38.175959,144.408939
T20230010744,2023-05-08,08:50:00,-38.153313,144.340148
T20230011319,2023-05-08,18:20:00,-37.79494,145.280353
T20230013288,2023-05-08,00:40:00,-37.806571,145.271478
T20240006070,2023-05-08,10:00:00,-37.693923,144.915241
T20230010748,2023-05-08,07:26:00,-37.865212,144.775517
T20230010749,2023-05-08,11:40:00,-37.820327,144.989565
T20230010750,2023-05-08,10:10:00,-37.752108,144.773298
T20230010751,2023-05-08,11:35:00,-37.760313,145.167132
T20230010752,2023-05-08,13:00:00,-37.744816,144.910003
T20230010754,2023-05-08,10:40:00,-38.156684,145.317431
T20230010757,2023-05-08,13:12:00,-37.965855,145.174302
T20230010766,2023-05-08,13:08:00,-37.971545,145.167099
T20230010776,2023-05-08,16:38:00,-37.93568,145.036591
T20230010779,2023-05-08,15:30:00,-37.838431,145.064856
T20230010781,2023-05-08,17:15:00,-38.030342,145.282966
T20230010782,2023-05-08,16:10:00,-38.035742,145.328261
T20230010785,2023-05-08,18:50:00,-37.860338,145.040799
T20230010790,2023-05-08,18:35:00,-37.740384,145.082062
T20230010792,2023-05-08,18:55:00,-37.864896,145.019039
T20230010797,2023-05-08,16:54:00,-38.084799,145.494329
T20230010800,2023-05-08,18:45:00,-37.862105,145.003565
T20230010801,2023-05-08,18:05:00,-37.696995,145.222786
T20230013889,2023-05-08,06:35:00,-37.898344,144.710659
T20230011973,2023-05-08,09:10:00,-36.789078,144.245031
T20230010738,2023-05-08,09:50:00,-37.72733,145.020119
T20230010960,2023-05-08,13:45:00,-37.926937,144.98788
T20230010878,2023-05-08,10:00:00,-37.886102,145.105736
T20230012973,2023-05-08,16:40:00,-37.417325,144.979046
T20230010871,2023-05-09,15:05:00,-37.650728,145.121408
T20230010879,2023-05-09,18:20:00,-37.808383,144.960468
T20230010856,2023-05-09,09:30:00,-37.98811,145.21444
T20230010929,2023-05-09,17:20:00,-34.213619,142.186174
T20230010929,2023-05-09,17:20:00,-34.213619,142.186174
T20230010887,2023-05-09,20:55:00,-38.085024,145.277837
T20230011581,2023-05-09,19:10:00,-37.702782,145.16652
T20230010855,2023-05-09,09:59:00,-37.826554,145.317992
T20230010868,2023-05-09,14:48:00,-37.744376,144.803922
T20230010866,2023-05-09,16:16:00,-37.601481,143.804467
T20230015409,2023-05-09,09:20:00,-37.825247,144.956998
T20230010883,2023-05-09,21:38:00,-37.581609,143.835031
T20230010815,2023-05-09,03:45:00,-37.799845,144.992987
T20230010816,2023-05-09,02:50:00,-38.212643,144.18975
T20230010817,2023-05-09,04:59:00,-36.990362,145.158105
T20230010843,2023-05-09,11:20:00,-37.975204,145.203703
T20230010873,2023-05-09,16:30:00,-37.987312,145.079146
T20230010818,2023-05-09,05:10:00,-38.371167,146.180282
T20230010824,2023-05-09,06:08:00,-37.848205,144.97752
T20230010872,2023-05-09,16:30:00,-37.825157,145.291351
T20230010826,2023-05-09,07:30:00,-37.782365,145.022692
T20230010828,2023-05-09,09:15:00,-37.774276,145.114134
T20230010829,2023-05-09,08:42:00,-37.851624,145.030036
T20230010833,2023-05-09,06:47:00,-38.188169,145.838961
T20230010867,2023-05-09,17:00:00,-38.38037,142.476401
T20230010975,2023-05-09,16:58:00,-37.779967,145.086106
T20230011014,2023-05-09,08:40:00,-37.728799,144.660983
T20230010911,2023-05-09,20:32:00,-37.661519,144.853981
T20230010876,2023-05-09,18:46:00,-37.876856,145.035446
T20230016608,2023-05-09,16:40:00,-37.711833,145.047575
T20230010877,2023-05-09,18:25:00,-38.035767,145.246252
T20230010999,2023-05-09,18:50:00,-38.272057,145.189957
T20230010858,2023-05-09,13:56:00,-37.866455,145.000036
T20230010844,2023-05-09,10:36:00,-37.557504,143.915173
T20230010835,2023-05-09,07:30:00,-36.096049,146.693545
T20230011357,2023-05-09,12:05:00,-37.850529,144.983104
T20230010839,2023-05-09,07:14:00,-37.934273,145.165807
T20230010896,2023-05-09,23:37:00,-37.799402,145.181978
T20230010859,2023-05-09,12:55:00,-37.728595,144.805821
T20230010895,2023-05-09,04:20:00,-37.851069,145.36223
T20230010892,2023-05-09,18:11:00,-37.799059,144.978342
T20230010861,2023-05-09,05:30:00,-37.814717,145.231032
T20230011278,2023-05-09,13:00:00,-38.009325,145.120898
T20230010956,2023-05-10,17:35:00,-37.830633,144.987845
T20230010957,2023-05-10,17:47:00,-38.178832,146.252343
T20230010917,2023-05-10,07:30:00,-37.828959,144.948439
T20230015695,2023-05-10,12:00:00,-37.876746,145.054506
T20230011767,2023-05-10,19:30:00,-37.769176,144.769882
T20230012764,2023-05-10,15:05:00,-36.791341,144.259596
T20230010961,2023-05-10,15:45:00,-37.958695,145.12215
T20230013494,2023-05-10,15:30:00,-38.038695,145.331056
T20230012002,2023-05-10,19:05:00,-37.913227,145.115565
T20230010965,2023-05-10,14:41:00,-38.044182,145.139873
T20230010909,2023-05-10,09:25:00,-37.924733,145.178884
T20230010904,2023-05-10,08:54:00,-37.866992,145.26253
T20230010969,2023-05-10,18:10:00,-37.683528,144.603231
T20230010974,2023-05-10,18:30:00,-37.899027,145.121872
T20230010913,2023-05-10,09:00:00,-37.74672,144.820694
T20230010901,2023-05-10,07:20:00,-37.739771,144.945612
T20230010976,2023-05-10,20:05:00,-37.743882,144.796866
T20230010900,2023-05-10,06:05:00,-37.632565,145.096004
T20230011613,2023-05-10,01:00:00,-37.880805,145.170363
T20230010984,2023-05-10,02:45:00,-37.733781,144.976869
T20230013068,2023-05-10,06:10:00,-38.115641,145.327795
T20230010915,2023-05-10,09:50:00,-37.894424,145.013382
T20230024118,2023-05-10,18:44:00,-37.484874,144.591742
T20230010977,2023-05-10,16:08:00,-37.81055,144.969851
T20230012709,2023-05-10,10:30:00,-37.621949,144.947814
T20230010980,2023-05-10,20:30:00,-38.056865,145.314566
T20230010983,2023-05-10,19:38:00,-37.81016,145.026322
T20230010981,2023-05-10,20:33:00,-36.728294,145.995796
T20230010924,2023-05-10,08:20:00,-38.029496,145.332276
T20230011021,2023-05-10,09:55:00,-37.91743,145.139925
T20230010925,2023-05-10,06:22:00,-37.842567,145.270462
T20230010926,2023-05-10,11:00:00,-35.984376,145.559376
T20230011030,2023-05-10,20:30:00,-37.846244,144.99426
T20230010932,2023-05-10,10:20:00,-37.74389,144.989125
T20230010933,2023-05-10,14:45:00,-38.120941,145.345992
T20230010933,2023-05-10,14:45:00,-38.120941,145.345992
T20230010942,2023-05-10,14:25:00,-37.826637,144.957637
T20230011099,2023-05-10,15:51:00,-37.997211,145.345566
T20230011099,2023-05-10,15:51:00,-37.997211,145.345566
T20230010945,2023-05-10,15:59:00,-37.733957,144.883167
T20230011091,2023-05-10,15:00:00,-37.90386,145.128457
T20230011046,2023-05-10,08:55:00,-37.817621,145.241119
T20230015443,2023-05-10,08:25:00,-37.80808,144.723387
T20230010986,2023-05-10,21:30:00,-38.01419,145.290148
T20230010953,2023-05-10,15:10:00,-37.978294,145.208348
T20230010955,2023-05-10,16:05:00,-37.851432,145.002678
T20230011111,2023-05-11,12:30:00,-37.77413,145.016635
T20230011010,2023-05-11,08:45:00,-37.80005,144.99509
T20230011040,2023-05-11,11:30:00,-37.928776,145.120779
T20230011011,2023-05-11,12:35:00,-38.187198,145.238021
T20230011011,2023-05-11,12:35:00,-38.187198,145.238021
T20230011039,2023-05-11,15:00:00,-38.330349,143.301206
T20230011038,2023-05-11,15:45:00,-37.743677,144.941689
T20230011202,2023-05-11,20:30:00,-37.864491,144.831053
T20230011037,2023-05-11,14:00:00,-37.742174,145.047815
T20230011066,2023-05-11,17:45:00,-37.723998,144.767872
T20230012547,2023-05-11,09:15:00,-38.126601,144.33913
T20230011036,2023-05-11,17:00:00,-37.812365,144.954281
T20230011036,2023-05-11,17:00:00,-37.812365,144.954281
T20230014049,2023-05-11,18:09:00,-37.824646,145.086381
T20230013969,2023-05-11,09:45:00,-34.183123,142.156756
T20230011170,2023-05-11,19:54:00,-37.750795,144.92525
T20230010993,2023-05-11,08:37:00,-37.957435,145.051922
T20230012660,2023-05-11,13:40:00,-38.003192,145.24908
T20230012014,2023-05-11,15:40:00,-38.256018,145.035781
T20230012014,2023-05-11,15:40:00,-38.256018,145.035781
T20230011035,2023-05-11,14:22:00,-37.956313,145.103925
T20230011031,2023-05-11,16:07:00,-37.905721,145.156562
T20230011026,2023-05-11,11:16:00,-37.630428,145.027537
T20230012256,2023-05-11,17:15:00,-36.843358,143.704858
T20230012178,2023-05-11,06:35:00,-37.972693,145.23827
T20230010995,2023-05-11,08:25:00,-36.409733,145.43184
T20230011002,2023-05-11,10:03:00,-37.804728,144.964734
T20230011003,2023-05-11,11:54:00,-37.810353,145.15165
T20230011115,2023-05-11,16:15:00,-38.299922,145.170037
T20230011150,2023-05-11,14:30:00,-37.940369,145.116777
T20230011018,2023-05-11,13:03:00,-37.935046,145.117749
T20230011009,2023-05-11,12:30:00,-37.683915,144.913748
T20230011279,2023-05-11,18:00:00,-37.976393,145.092594
T20230011110,2023-05-11,18:15:00,-37.877121,144.977119
T20230023691,2023-05-11,12:00:00,-38.3093,143.975977
T20230011414,2023-05-11,16:30:00,-37.780617,145.452152
T20230011087,2023-05-11,11:40:00,-38.194077,145.148119
T20230011004,2023-05-11,08:40:00,-38.015178,145.305474
T20230011315,2023-05-11,10:25:00,-37.912473,145.252445
T20230011623,2023-05-11,20:30:00,-37.612543,144.946325
T20230011083,2023-05-11,09:22:00,-37.887214,145.164437
